date,value
2023-09-08,43155.36099534359
2023-09-11,43989.43638072453
2023-09-12,43635.7431441287
2023-09-13,43874.20159379651
2023-09-14,44402.81872473271
2023-09-15,43148.77042370461
2023-09-18,43238.747675609135
2023-09-19,43414.83874977513
2023-09-20,42989.5739237403
2023-09-21,42279.1100750389
2023-09-22,42489.06137226867
2023-09-25,42865.314271579424
2023-09-26,42211.017954873845
2023-09-27,42465.97035501632
2023-09-28,42388.497238556134
2023-09-29,42003.02517804582
2023-10-02,41709.591090667964
2023-10-03,41136.32002070386
2023-10-04,41673.9345916998
2023-10-05,42145.110231630126
2023-10-06,43540.54445999713
2023-10-09,44005.101721177445
2023-10-10,44576.39811013318
2023-10-11,45804.62436823866
2023-10-12,45879.386986080615
2023-10-13,45165.45746597015
2023-10-16,46069.62608755061
2023-10-17,46012.4545579881
2023-10-18,45538.7991541714
2023-10-19,44680.51564683072
2023-10-20,44038.63406088414
2023-10-23,44053.14955275376
2023-10-24,44710.12435567216
2023-10-25,43693.706721918905
2023-10-26,42831.119828505914
2023-10-27,42705.859901047595
2023-10-30,43412.42760224204
2023-10-31,43025.70431980668
2023-11-01,43752.015079043136
2023-11-02,44721.15837865814
2023-11-03,44529.8028121149
2023-11-06,46368.41260500078
2023-11-07,45948.497151867065
2023-11-08,46680.45165875164
2023-11-09,45897.69728042719
2023-11-10,46571.080370597476
2023-11-13,46980.41592010978
2023-11-14,47924.28434740415
2023-11-15,46552.520807105524
2023-11-16,46615.10065771166
2023-11-17,46732.42932599427
2023-11-20,47071.20848621473
2023-11-21,46941.37857613702
2023-11-22,47152.828934488345
2023-11-24,47456.28936618185
2023-11-27,47309.10744343785
2023-11-28,47177.301596654615
2023-11-29,46562.626695118175
2023-11-30,46642.93914939376
2023-12-01,46168.79560516702
2023-12-04,46063.296163626765
2023-12-05,46002.752206395904
2023-12-06,45104.830691710755
2023-12-07,44765.71239848787
2023-12-08,45183.14035891378
2023-12-11,45604.57142535406
2023-12-12,45457.91308105061
2023-12-13,46203.00009588079
2023-12-14,45228.312478415435
2023-12-15,45609.043323825215
2023-12-18,46028.50835983692
2023-12-19,46308.80428060656
2023-12-20,45257.234581125915
2023-12-21,45531.31008393916
2023-12-22,45039.83016382607
2023-12-26,45397.17213676401
2023-12-27,45714.87319834026
2023-12-28,45664.643278845164
2023-12-29,45670.55647097984
2024-01-02,45871.697747651044
2024-01-03,46874.056468850315
2024-01-04,46615.493526113656
2024-01-05,46927.342334764864
2024-01-08,47351.05855313378
2024-01-09,47216.88242216794
2024-01-10,47294.80554866217
2024-01-11,46895.47444098556
2024-01-12,47127.10124226048
2024-01-16,46631.40128774525
2024-01-17,46421.9396580725
2024-01-18,46257.48097809707
2024-01-19,47007.3324992711
2024-01-22,47525.757153052684
2024-01-23,47825.14413521742
2024-01-24,47616.7176658572
2024-01-25,48283.402568925434
2024-01-26,48879.828287659424
2024-01-29,48957.85846618283
2024-01-30,49198.66415838178
2024-01-31,49142.007063102414
2024-02-01,50528.7684671076
2024-02-02,51187.04824306332
2024-02-05,51980.800930330064
2024-02-06,52628.653367897816
2024-02-07,53595.197817309396
2024-02-08,53641.637412619006
2024-02-09,54024.24887144286
2024-02-12,53362.72042918881
2024-02-13,53369.00214671847
2024-02-14,54077.616541877505
2024-02-15,54224.406714477765
2024-02-16,54109.95821942795
2024-02-20,53403.63357263728
2024-02-21,52959.3536926559
2024-02-22,56313.1050543531
2024-02-23,56562.60049179691
2024-02-26,56727.200178338906
2024-02-27,56621.65336692653
2024-02-28,56524.64703735139
