date,value
2023-03-21,34975.42522960103
2023-03-22,34165.19973206684
2023-03-23,34931.25964156823
2023-03-24,34796.27572802666
2023-03-27,35405.73024967306
2023-03-28,35354.32295609306
2023-03-29,35766.788917773054
2023-03-30,35823.54590443613
2023-03-31,36394.74746713237
2023-04-03,36867.19053021245
2023-04-04,36146.98399544565
2023-04-05,35792.2274914911
2023-04-06,35610.37852872171
2023-04-10,35945.52812279634
2023-04-11,35770.2468898335
2023-04-12,35729.614344011825
2023-04-13,35832.96809705319
2023-04-14,36249.66551757244
2023-04-17,36712.01912362669
2023-04-18,37392.1474843908
2023-04-19,37611.93952604926
2023-04-20,37713.150569355814
2023-04-21,37605.330432386014
2023-04-24,37814.25426197231
2023-04-25,37082.74284611918
2023-04-26,36460.60844035066
2023-04-27,37104.52469500757
2023-04-28,37498.086344662006
2023-05-01,38394.35674656931
2023-05-02,38395.51669037264
2023-05-03,38409.71238568129
2023-05-04,37558.33678496437
2023-05-05,38084.43711749594
2023-05-08,38386.89105675915
2023-05-09,38327.60935281165
2023-05-10,37834.85902918652
2023-05-11,37708.188994645956
2023-05-12,37441.55059019008
2023-05-15,38616.52058636784
2023-05-16,38331.45072351109
2023-05-17,39260.9099095531
2023-05-18,39634.272627206534
2023-05-19,39651.190803874844
2023-05-22,39739.80465759427
2023-05-23,38698.81967914485
2023-05-24,38418.67103300787
2023-05-25,39708.8161366765
2023-05-26,40303.61978972859
2023-05-30,40341.6879324048
2023-05-31,39798.21883130479
2023-06-01,41121.05928876405
2023-06-02,41431.78068719171
2023-06-05,40852.19394687559
2023-06-06,41225.817465622145
2023-06-07,41216.08550091713
2023-06-08,41349.16209498834
2023-06-09,41458.855497851655
2023-06-12,41576.98543500168
2023-06-13,41934.440308062156
2023-06-14,41536.22807118761
2023-06-15,41796.79761148298
2023-06-16,42079.004532275205
2023-06-20,41511.58728586114
2023-06-21,41727.144926984685
2023-06-22,41678.35947162803
2023-06-23,41274.60930318431
2023-06-26,41207.651748984536
2023-06-27,41587.5923631515
2023-06-28,42167.42354901333
2023-06-29,42321.560075942114
2023-06-30,43233.888782458416
2023-07-03,42731.5665442461
2023-07-05,42911.686850121805
2023-07-06,42450.709753652234
2023-07-07,42778.511032088456
2023-07-10,43526.264900180824
2023-07-11,43813.641708823634
