date,value
2023-10-24,42803.40266810909
2023-10-25,41582.311280900496
2023-10-26,40730.230447518195
2023-10-27,40920.594132267324
2023-10-30,41675.58622968523
2023-10-31,41430.76495638043
2023-11-01,42386.697581553526
2023-11-02,42944.824560463996
2023-11-03,43023.74307978744
2023-11-06,44460.95764935694
2023-11-07,44057.069205543026
2023-11-08,44523.8639960097
2023-11-09,44170.47341660444
2023-11-10,44935.37278723682
2023-11-13,45133.53533751142
2023-11-14,46236.67633701419
2023-11-15,45125.975881530336
2023-11-16,45219.69918292407
2023-11-17,45312.85900620828
2023-11-20,45631.80118381571
2023-11-21,45522.31520956612
2023-11-22,45741.04881545052
2023-11-24,46039.84404342076
2023-11-27,45960.65480923916
2023-11-28,45823.34551970158
2023-11-29,45114.381016776846
2023-11-30,45196.35879495114
2023-12-01,44733.860794133594
2023-12-04,44602.29446283619
2023-12-05,44535.519896451755
2023-12-06,43504.064760777226
2023-12-07,43105.83768199734
2023-12-08,43517.32282296638
2023-12-11,44066.56561530266
2023-12-12,43843.47428371974
2023-12-13,44595.15034526418
2023-12-14,43687.02030954602
2023-12-15,44174.2383846311
2023-12-18,44563.14374660361
2023-12-19,44862.39536690078
2023-12-20,43789.49339285686
2023-12-21,44087.944528584434
2023-12-22,43514.27265808513
2023-12-26,43929.44571330407
2023-12-27,44218.511964547404
2023-12-28,44155.05891130118
2023-12-29,44159.341952844436
2024-01-02,44238.39926327567
2024-01-03,45160.52827910192
2024-01-04,44925.34085962541
2024-01-05,45234.12654777181
2024-01-08,45638.25874446205
2024-01-09,45502.85712367646
2024-01-10,45542.96646377996
2024-01-11,45095.25069154542
2024-01-12,45308.65343291035
2024-01-16,44825.14897216503
2024-01-17,44648.61666873932
2024-01-18,44451.7659136478
2024-01-19,45229.33498761535
2024-01-22,45808.68053502603
2024-01-23,46111.65168532275
2024-01-24,45767.49599880991
2024-01-25,46540.53914758821
2024-01-26,47087.33705596354
2024-01-29,47167.538190952866
2024-01-30,47393.594936352616
2024-01-31,47372.276730792706
2024-02-01,48856.46341950343
2024-02-02,49514.564582323204
2024-02-05,50151.19080016419
2024-02-06,50882.47692844673
2024-02-07,51808.10475658717
2024-02-08,51784.824602136214
2024-02-09,52189.392740508
2024-02-12,51439.229758463
2024-02-13,51445.11753788731
2024-02-14,52103.14444613592
2024-02-15,52612.63803355234
2024-02-16,52495.46673529719
2024-02-20,52594.5272294061
2024-02-21,52577.162956797394
2024-02-22,53495.54946323972
2024-02-23,53755.52314005798
2024-02-26,54009.98045347745
2024-02-27,53985.905042959625
2024-02-28,54212.97428319131
2024-02-29,54249.3284091675
