,AAPL,MSFT,AMZN,PLTR,ORCL,HOOD,VOO,NVDA
2016-09-02,24.7254053676777,51.6341943708501,38.622,,35.9442722472266,,171.959098359527,1.5377985586078
2016-09-06,24.718519986066,51.580474036842,39.4435,,35.9442722472266,,172.49976927816,1.5523084122713
2016-09-07,24.8699983815238,51.6252409818488,39.224,,35.9442722472266,,172.491187200086,1.52943694802206
2016-09-08,24.2181822556145,51.4193130348175,39.203,,35.4824428098683,,172.08782953063,1.54050378556201
2016-09-09,23.669646853881,50.3269995766514,38.007,,34.8811931650056,,167.934103743036,1.46377371195165
2016-09-12,24.1998212379833,51.0790842527657,38.5745,,35.4475877579922,,170.337085603627,1.4940230678942
2016-09-13,24.7758981661637,50.613508024695,38.0505,,35.011899609541,,167.919514210311,1.4723812522605
2016-09-14,25.6526367580557,50.3717665216582,38.0545,,35.0728959503242,,167.816062409791,1.48541552758534
2016-09-15,26.5247850955399,51.2044316987848,38.4845,,35.6044354914347,,169.540259085121,1.54173343417757
2016-09-16,26.375601827286,51.258152032793,38.926,,33.9139654754439,,168.876443365119,1.54542238002422
2016-09-19,26.0680547819627,50.9716435847494,38.755,,34.1840921274837,,168.928169265379,1.56583454704236
2016-09-20,26.0657596547588,50.8642029167331,39.011,,34.0446719199793,,168.945411232132,1.55157062310197
2016-09-21,26.0611694003509,51.7147748718624,39.487,,34.4280774906164,,170.842027574994,1.59510018409247
2016-09-22,26.3067480111689,51.7684952058706,40.235,,34.4280774906164,,171.867924596815,1.59903505966223
2016-09-23,25.8683787152228,51.4193130348175,40.2875,,34.1840921274837,,170.945479375514,1.59731355160046
2016-09-26,25.9073958776893,50.9447834177453,39.958,,34.0098168681032,,169.583364002004,1.58231183849074
2016-09-27,25.9555935489713,51.8848892628883,40.8055,,34.2450884682668,,170.617882007201,1.63641637757498
2016-09-28,26.1529744885072,51.9565163748991,41.436,,34.3670811498332,,171.540327228503,1.64231869092962
2016-09-29,25.7467369734158,51.3924528678134,41.4525,,34.0882407348244,,169.92820333707,1.65756633376245
2016-09-30,25.9464130401557,51.5715206478406,41.8655,,34.2276609423288,,171.29031871058,1.68511046275079
2016-10-03,25.8247712983486,51.4103596458161,41.837,,33.9749618162271,,170.747196757851,1.68338895468901
2016-10-04,25.9349374041361,51.2491986437916,41.7015,,33.8703966605988,,169.9540662872,1.67970000884236
2016-10-05,25.9464130401557,51.6073342038461,42.218,,34.1143820237315,,170.660986924085,1.67797850078059
2016-10-06,26.1392037252837,51.6968680938597,42.083,,33.8703966605988,,170.859269541747,1.65609075542379
2016-10-07,26.1782208877501,51.7505884278678,41.9715,,33.8616828976297,,170.229937755252,1.64404019899139
2016-10-10,26.6349512013274,51.9654697639005,42.0855,,33.7829551409574,,171.014447242527,1.65018844206914
2016-10-11,26.6923293814251,51.2044316987848,41.55,,33.2493559012892,,168.936790248755,1.62633325892746
2016-10-12,26.9310226106313,51.1328045867739,41.7045,,33.2843460153658,,169.152314833172,1.63371115062076
2016-10-13,26.8483980312907,50.962690195748,41.464,,33.2668509583275,,168.609192880443,1.60715074052487
2016-10-14,26.9975812995445,51.4103596458161,41.148,,33.5992570420552,,168.652297797326,1.62289024280392
2016-10-17,26.9792202819133,51.2312918657889,40.6475,,33.4942866998254,,168.152280761481,1.61354491332573
2016-10-18,26.960859264282,51.6252409818488,40.8825,,33.6080045705744,,169.143693849795,1.63813788563675
2016-10-19,26.8805298121453,51.5088469248311,40.8845,,33.5467718709403,,169.609226952134,1.6346948695132
2016-10-20,26.8667590489219,51.258152032793,40.516,,33.3193361294424,,169.333355484081,1.66568201462508
2016-10-21,26.7611831975422,53.415918782121,40.9495,,33.179375673136,,169.376460400964,1.66100934988599
2016-10-24,27.0021715539523,54.6156729083034,41.9045,,33.4767916427871,,170.066139071096,1.73896907211191
2016-10-25,27.1398791861867,54.6067195193021,41.759,,33.5555193994595,,169.583364002004,1.76749691999269
2016-10-26,26.5293753499477,54.2843975152531,41.1295,,33.5117817568637,,169.204040733431,1.77462888196288
2016-10-27,26.2746162303142,53.8098678981809,40.918,,33.4330540001914,,168.755749597846,1.73823128294258
2016-10-28,26.1001865628173,53.6039399511496,38.816,,33.3893163575956,,168.221248628494,1.73528012626526
2016-10-31,26.058874273147,53.6487068961564,39.491,,33.6080045705744,,168.221248628494,1.75003590965187
2016-11-01,25.5883731963463,53.5412662281401,39.2705,,33.642994684651,,167.04879488927,1.69814473807562
2016-11-02,25.6113244683854,53.2099908350897,38.278,,33.2668509583275,,165.945309017059,1.69101277610543
2016-11-03,25.3382043311206,53.0130162770598,38.3515,,33.5117817568637,,165.298735263811,1.67133839825662
2016-11-04,25.1098075152432,52.5653468269917,37.7525,,33.4855391713063,,165.074589696018,1.66174713905532
2016-11-07,25.4720125666851,54.0963763462245,39.2465,,34.1940889813575,,168.695402714209,1.75274113660608
2016-11-08,25.6219700720591,54.1411432912313,39.3875,,34.2290790954341,,169.471291218107,1.75003590965187
2016-11-09,25.5804433782632,53.8725416211904,38.594,,34.5964752932383,,171.281697727203,1.72052434287865
2016-11-10,24.8675684681006,52.5563934379903,37.119,,34.6227178787958,,171.678262962529,1.66666573351752
2016-11-11,25.0152189349304,52.8429018860339,36.9505,,34.5090000080469,,171.359286577593,2.16344377420004
2016-11-14,24.3877044509037,52.0370968759114,35.9535,,34.3777870802596,,171.385149527723,2.05695620409334
2016-11-15,24.7106898470939,53.0577832220666,37.162,,34.2640692095107,,172.773127851363,2.11966828348643
2016-11-16,25.375116947828,53.7607740648254,37.3245,,34.7276882210256,,172.480014416557,2.25345405285836
2016-11-17,25.3658887936512,54.6530316729424,37.82,,35.2088022895788,,173.299007837338,2.27214471181473
2016-11-18,25.3912662176376,54.3916632826859,38.008,,34.867648677332,,172.988652435779,2.29599989495641
2016-11-21,25.7765416545216,54.8513111414128,39.0,,34.8938912628895,,174.264557975523,2.28665456547823
2016-11-22,25.7926909243311,55.0856414223324,39.2665,,35.0688418332725,,174.583534360459,2.30313185692661
2016-11-23,25.6611897273108,54.4367267982473,39.006,,35.0775893617916,,174.738712061238,2.31444462418967
2016-11-25,25.7903838857869,54.5538919387071,39.0185,,35.2262973466172,,175.437011714747,2.31912425043843
2016-11-28,25.7396290378141,54.6259935636055,38.3385,,35.2525399321746,,174.609397310588,2.31789276984666
2016-11-29,25.7142516138277,55.0586033129955,38.126,,35.4712281451533,,174.885268778641,2.29671130366805
2016-11-30,25.4973899906715,54.3105489546752,37.5285,,35.156317118464,,174.488703543315,2.27085021124069
2016-12-01,25.2597650206173,53.3552024247722,37.1825,,33.8529353691106,,173.80764585656,2.15853918127044
2016-12-02,25.3543536009301,53.4002659403337,37.017,,33.6779847987276,,173.928339623833,2.17848916685726
2016-12-05,25.1720975559371,54.2744981422261,37.968,,34.0891186391276,,174.928373695524,2.26296873545331
2016-12-06,25.3658887936512,54.0311551581942,38.236,,34.5264950650852,,175.540463515266,2.30015944932504
2016-12-07,25.6150489564265,55.3109590001397,38.521,,35.2700349892129,,177.764677226441,2.34153719720881
2016-12-08,25.866516157746,54.9865016880972,38.3665,,35.2962775747704,,178.23021032878,2.30237611439024
2016-12-09,26.2887042113374,55.8517211868773,38.433,,35.4449855595959,,179.316454234237,2.26149095874317
2016-12-12,26.1387467059634,56.0319752491231,38.006,,35.4362380310767,,179.118171616574,2.20656692434982
2016-12-13,26.5747769908202,56.7620042012188,38.717,,35.6549262440555,,180.342351256058,2.24548171105004
2016-12-14,26.5747769908202,56.49162310785,38.441,,35.7598965862853,,178.850921131898,2.37552606154192
2016-12-15,26.7201204191058,56.4014960767271,38.05,,35.742401529247,,179.5147368519,2.43118898429033
2016-12-16,26.754725997269,56.1491403895829,37.8885,,34.2028365098766,,179.204381450341,2.47305932441082
2016-12-19,26.9092975797315,57.3388172004056,38.3,,34.0278859394936,,179.609567669043,2.50310745085023
2016-12-20,26.9808157746021,57.2667155755072,38.561,,34.1153612246851,,180.299246339175,2.5902962767482
2016-12-21,27.0061931985885,57.2667155755072,38.53,,33.9666532398595,,179.807850286706,2.60655182055968
2016-12-22,26.8285512306839,57.2757282786195,38.317,,34.0803711106085,,179.580256325563,2.63807772370923
2016-12-23,26.8816131172009,56.9963344821384,38.0295,,33.9229155972638,,179.736405526754,2.70383878731023
2016-12-27,27.0523339694728,57.0323852945876,38.57,,33.9579057113404,,180.178828263462,2.88954606055052
2016-12-28,26.936982042262,56.7710169043311,38.6065,,33.8354403120723,,178.756135541498,2.69078509303737
2016-12-29,26.9300609266294,56.6899025763205,38.2575,,33.8441878405914,,178.721435719011,2.74447764683894
2016-12-30,26.7201204191058,56.0049371397862,37.4935,,33.6342471561318,,178.105513869867,2.62896476733006
2017-01-03,26.7962526910649,56.4014960767271,37.6835,,33.8529353691106,,179.346032523776,2.51246670334776
2017-01-04,26.7662611899901,56.1491403895829,37.859,,34.0197851154175,,180.404377109628,2.57108517951644
2017-01-05,26.9023764640988,56.1491403895829,39.0225,,33.9319694594665,,180.26557781968,2.50581670815215
2017-01-06,27.2022914748468,56.6358263576467,39.7995,,33.7651197131596,,180.96824922504,2.53931298024854
2017-01-09,27.4514516376221,56.4555722954009,39.846,,34.2744505176754,,180.395702154006,2.64226475772128
2017-01-10,27.4791361001527,56.4375468891763,39.795,,33.9495325906567,,180.369677287141,2.62231477213445
2017-01-11,27.6267865669825,56.951270966577,39.951,,34.3447030424362,,180.881499668823,2.59004998062984
2017-01-12,27.5114346397717,56.428534186064,40.682,,34.4237371327921,,180.482451710223,2.54768704827264
2017-01-13,27.4629868303432,56.5096485140746,40.857,,34.4764265263627,,180.838124890714,2.54744075215428
2017-01-17,27.6844625305879,56.3564325611657,40.486,,34.3359214768411,,180.196178174706,2.49030005269573
2017-01-18,27.6821554920437,56.3293944518288,40.374,,34.414955567197,,180.577876222062,2.5356185384732
2017-01-19,27.6337076826152,56.1491403895829,40.452,,34.4325186983872,,179.970629328541,2.59004998062984
2017-01-20,27.6844625305879,56.5456993265238,40.4165,,35.0121020276638,,180.551851355197,2.56172592701892
2017-01-23,27.7029188389416,56.7439787949942,40.894,,34.8452522813569,,180.135453485354,2.58832590780135
2017-01-24,27.6775414149553,57.2486901692826,41.122,,35.2140780363511,,181.280547627423,2.64349623831305
2017-01-25,28.1181857769005,57.3928934190793,41.826,,35.2579858643266,,182.789989905605,2.65482585975742
2017-01-26,28.1320280081658,57.9246429027046,41.9575,,35.2404227331364,,182.651190615657,2.70063693777161
2017-01-27,28.13433504671,59.2855610726608,41.7885,,35.3282383890874,,182.390941947005,2.75285171486304
2017-01-30,28.0605098132951,58.6997353703617,41.519,,35.3282383890874,,181.289222583045,2.70974989415077
2017-01-31,27.995912734057,58.2671256209717,41.174,,35.2228596019462,,181.280547627423,2.68906102020888
2017-02-01,29.7031212567766,57.3027663879564,41.6175,,34.9857573308785,,181.306572494288,2.80654426866461
2017-02-02,29.6523664088039,56.9332455603524,41.9975,,35.1086992492099,,181.384647094884,2.84201090970785
2017-02-03,29.7792535287357,57.3928934190793,40.51,,35.5038697009894,,182.729265216253,2.81713500175391
2017-02-06,30.0584051925858,57.3568426066301,40.382,,35.2140780363511,,182.347567168896,2.88929976443217
2017-02-07,30.3444779720686,57.167575841272,40.625,,35.1877333395658,,182.390941947005,2.93412565797293
2017-02-08,30.4621369378236,57.0864615132614,40.9855,,35.1438255115903,,182.625165748792,2.92131825981842
2017-02-09,30.6813055995241,57.7353761373464,41.068,,35.3282383890874,,183.6661604234,2.86639422542507
2017-02-10,30.611796524763,57.6812999186727,41.373,,35.820006062413,,184.403531651248,2.79841649675887
2017-02-13,30.8828819163311,58.3302145427577,41.8265,,36.083453030266,,185.383801636504,2.66935733074042
2017-02-14,31.2837175807864,58.5465194174527,41.8195,,36.0922345958611,,186.155872686839,2.67920917547465
2017-02-15,31.3972490695628,58.5102508596597,42.135,,36.3644631293092,,187.101442849608,2.68462769007848
2017-02-16,31.3590190784442,58.5011837202114,42.207,,36.522531310021,,186.953968604038,2.64152586936621
2017-02-17,31.4459054218955,58.5918551146941,42.2535,,36.9352648929907,,187.240242139556,2.6410332771295
2017-02-21,31.6729683994483,58.4739823018666,42.822,,37.1196777704878,,188.341961503516,2.73561098657813
2017-02-22,31.767964134955,58.3561094890392,42.7805,,37.3304353447702,,188.255211947299,2.73142395256608
2017-02-23,31.6335799237503,58.5918551146941,42.6095,,37.7256057965497,,188.35931141476,2.47815811658871
2017-02-24,31.6637005228135,58.5918551146941,42.262,,37.9100186740468,,188.584860260925,2.50207903780566
2017-02-27,31.7262586900984,58.2382366762117,42.432,,37.4972850910771,,188.86245884082,2.57482823119741
2017-02-28,31.7401605050506,58.0115581900051,42.252,,37.400687869531,,188.307261681029,2.50257225267611
2017-03-01,32.388911869487,58.8820035770386,42.654,,37.6904795341693,,190.979148012524,2.53487782669075
2017-03-02,32.1966034293148,58.0387596083499,42.4455,,37.664134837384,,189.86007873732,2.44141360874
2017-03-03,32.3865949003283,58.2563709551083,42.494,,37.488503525482,,189.964178204781,2.4273569849321
2017-03-06,32.2846482573454,58.2745052340048,42.3305,,37.3831247383408,,189.374281222503,2.40861481985491
2017-03-07,32.3263537022021,58.3923780468322,42.301,,37.4094694351261,,188.801734151468,2.43500181542412
2017-03-08,32.2058713059496,58.9273392742799,42.525,,37.4182510007212,,188.402686192868,2.43056288159004
2017-03-09,32.1317282928711,58.691593648625,42.65,,37.2689643856045,,188.602210172168,2.43006966671959
2017-03-10,32.2383088741714,58.8729364375903,42.623,,37.4797219598869,,189.26150679942,2.44437289796271
2017-03-13,32.2522106891236,58.6734593697285,42.7295,,37.3919063039359,,189.374281222503,2.51169672777948
2017-03-14,32.2035543367909,58.4014451862805,42.6265,,37.576319181433,,188.732334506494,2.5099704757329
2017-03-15,32.54414880312,58.7097279275215,42.6485,,37.8046398869056,,190.302501474029,2.52895924824532
2017-03-16,32.5974390937701,58.6099893935906,42.671,,40.1580994663924,,189.981528116024,2.56003178508383
2017-03-17,32.435251252661,58.8185336009007,42.6155,,40.0966285072267,,189.599830068668,2.61576506544497
2017-03-20,32.7758457189901,58.8729364375903,42.8485,,39.7190211866374,,189.402648327386,2.69911837855144
2017-03-21,32.4004967152805,58.2201023973152,42.16,,39.3765401284285,,187.014693293391,2.61181934648135
2017-03-22,32.7665778423553,58.963607832073,42.403,,39.332632300453,,187.394656349623,2.66508655249022
2017-03-23,32.6507293844203,58.8185336009007,42.369,,39.4731373499746,,187.202921513808,2.64091902383805
2017-03-24,32.5858542479766,58.9182721348317,42.2805,,39.2096903821216,,187.141914975139,2.65029010637664
2017-03-27,32.6414615077855,59.0270778082108,42.341,,39.3765401284285,,186.836882281798,2.66952548632429
2017-03-28,33.3180165021263,59.1993534577279,42.8,,39.244816644502,,188.222602231551,2.65571546995162
2017-03-29,33.3921595152047,59.3625619677967,43.716,,39.0955300293853,,188.501489265463,2.6470842097187
2017-03-30,33.3481371011894,59.5801733145551,43.817,,39.2360350789069,,189.00697201443,2.69788534137531
2017-03-31,33.2855789339044,59.7161804062791,44.327,,39.1745641197412,,188.553780584322,2.68629479191968
2017-04-03,33.2948468105392,59.4350990833828,44.5755,,39.1745641197412,,188.318469649458,2.67273138298223
2017-04-04,33.5427625105203,59.5983075934516,45.3415,,39.157000988551,,188.423052287175,2.48530973221027
2017-04-05,33.3689898236177,59.4441662228311,45.464,,39.0691853326,,187.847847779731,2.4668141745683
2017-04-06,33.2855789339044,59.5983075934516,44.914,,38.7969567991519,,188.335900089078,2.48481651733982
2017-04-07,33.211435920826,59.5529718962103,44.744,,38.893554020698,,188.170310912692,2.47421239762509
2017-04-10,33.1720474451281,59.4169648044863,45.352,,38.805738364747,,188.301039209838,2.41108089420717
2017-04-11,32.8152341946881,59.371629107245,45.118,,38.9556696266108,,188.065728274975,2.41971215444009
2017-04-12,32.854622670386,59.1449506210383,44.8115,,38.9644891126028,,187.290073711905,2.39973695218676
2017-04-13,32.6808499834834,58.8910707164869,44.2335,,38.805738364747,,186.043797279109,2.35485439897558
2017-04-17,32.8615735778621,59.371629107245,45.0995,,39.0615034585147,,187.673543383535,2.4470855797502
2017-04-18,32.7156045208639,59.2900248522106,45.189,,39.2643516363304,,187.159345414759,2.44856522436156
2017-04-19,32.5951221246114,58.9726749715213,44.96,,38.9733085985948,,186.7497300837,2.45818291433538
2017-04-20,33.0029086965429,59.3897633861415,45.103,,39.2731711223224,,188.274893550409,2.49714688910113
2017-04-21,32.9635202208449,60.2058059364854,44.9265,,39.1849762624025,,187.725834702394,2.50750440138064
2017-04-24,33.280944995587,61.2303926941395,45.3705,,39.546575188074,,189.73033525864,2.53882354565437
2017-04-25,33.4871552507115,61.5840111326218,45.381,,39.4407413561701,,190.87202905372,2.58296627655987
