Date,HOOD,NVDA,ORCL,PLTR,VOO
2025-03-10,35.630001068115234,106.96273040771484,147.94305419921875,76.37999725341797,512.1477661132812
2025-03-11,36.36000061035156,108.74244689941406,143.3592987060547,78.05000305175781,507.9453430175781
2025-03-12,38.91999816894531,115.73196411132812,150.03111267089844,83.6500015258789,510.4091796875
2025-03-13,36.02000045776367,115.57197570800781,146.8195037841797,79.62000274658203,503.7428894042969
2025-03-14,39.2400016784668,121.66155242919922,148.4203338623047,86.23999786376953,514.0850219726562
2025-03-17,42.02000045776367,119.52169799804688,153.1333465576172,87.3499984741211,518.0092163085938
2025-03-18,40.099998474121094,115.42198181152344,148.59930419921875,83.88999938964844,512.5451049804688
2025-03-19,42.79999923706055,117.51183319091797,151.58221435546875,86.0999984741211,517.9297485351562
2025-03-20,43.65999984741211,118.52176666259766,151.85069274902344,87.38999938964844,516.7376098632812
2025-03-21,44.36000061035156,117.69182586669922,151.3634796142578,90.95999908447266,516.8667602539062
2025-03-24,48.36000061035156,121.40157318115234,153.9884490966797,96.75,525.9371948242188
2025-03-25,48.150001525878906,120.68162536621094,153.05380249023438,96.5,527.1890258789062
2025-03-26,44.72999954223633,113.75210571289062,146.95870971679688,92.27999877929688,521.0393676757812
2025-03-27,43.9900016784668,111.4222640991211,144.9501953125,90.08999633789062,519.6058349609375
2025-03-28,41.91999816894531,109.66238403320312,140.06814575195312,85.8499984741211,509.2278137207031
2025-03-31,41.619998931884766,108.37247467041016,139.01417541503906,84.4000015258789,512.3282470703125
2025-04-01,42.15999984741211,110.14234924316406,141.13206481933594,84.68000030517578,514.21240234375
2025-04-02,42.68000030517578,110.4123306274414,145.0297393798828,87.44999694824219,517.3128662109375
2025-04-03,38.2599983215332,101.79293060302734,136.4488525390625,83.5999984741211,492.6390380859375
2025-04-04,34.5099983215332,94.30345153808594,127.53987121582031,74.01000213623047,464.0871887207031
2025-04-07,35.40999984741211,97.63321685791016,126.43618774414062,77.83999633789062,462.1332092285156
2025-04-08,34.16999816894531,96.29331970214844,123.79132843017578,77.31999969482422,455.3341979980469
2025-04-09,42.209999084472656,114.32205963134766,138.89486694335938,92.01000213623047,497.5638427734375
2025-04-10,40.5099983215332,107.56253051757812,133.0672607421875,88.58999633789062,480.5762939453125
2025-04-11,43.68000030517578,110.92229461669922,132.0693817138672,88.55000305175781,489.0401306152344
2025-04-14,44.13999938964844,110.70230865478516,134.35450744628906,92.62000274658203,493.9549865722656
2025-04-15,44.08000183105469,112.19220733642578,133.656005859375,98.4000015258789,492.5692443847656
2025-04-16,40.65999984741211,104.48274230957031,129.48484802246094,92.70999908447266,481.7427062988281
2025-04-17,41.18000030517578,101.48294830322266,128.34727478027344,93.77999877929688,482.4106140136719
2025-04-21,39.849998474121094,96.90327453613281,122.55957794189453,90.80000305175781,470.9161071777344
2025-04-22,42.09000015258789,98.88313293457031,126.97019958496094,93.98999786376953,482.7994384765625
2025-04-23,44.65999984741211,102.70286560058594,131.1213836669922,100.81999969482422,490.55548095703125
2025-04-24,48.150001525878906,106.422607421875,137.21841430664062,107.77999877929688,500.8636474609375
2025-04-25,49.45000076293945,111.0022964477539,138.19635009765625,112.77999877929688,504.55224609375
2025-04-28,48.93000030517578,108.72245025634766,139.8428497314453,114.6500015258789,504.861328125
2025-04-29,49.369998931884766,109.0124282836914,140.49147033691406,116.08000183105469,507.9218444824219
2025-04-30,49.11000061035156,108.91243743896484,140.42161560058594,118.44000244140625,508.17108154296875
2025-05-01,46.619998931884766,111.60224914550781,145.1815185546875,116.19999694824219,511.76995849609375
2025-05-02,48.59000015258789,114.49205017089844,150.41038513183594,124.27999877929688,519.1073608398438
2025-05-05,48.04999923706055,113.81209564208984,148.97344970703125,123.7699966430664,516.3956909179688
2025-05-06,48.689998626708984,113.53211975097656,147.38681030273438,108.86000061035156,511.9992980957031
2025-05-07,49.9900016784668,117.05187225341797,149.0532684326172,110.4800033569336,514.3121337890625
2025-05-08,54.06999969482422,117.36185455322266,149.98130798339844,119.1500015258789,517.7415771484375
2025-05-09,54.650001525878906,116.64189910888672,150.02122497558594,117.30000305175781,517.0537109375
2025-05-12,57.43000030517578,122.99146270751953,156.8866424560547,118.45999908447266,534.2705078125
2025-05-13,62.56999969482422,129.9209747314453,161.92593383789062,128.10000610351562,537.7796630859375
2025-05-14,61.38999938964844,135.33059692382812,162.60447692871094,130.17999267578125,538.4475708007812
2025-05-15,60.68000030517578,134.8206329345703,159.06201171875,128.1199951171875,541.0894775390625
2025-05-16,61.7599983215332,135.39059448242188,160.1497039794922,129.52000427246094,544.5786743164062
2025-05-19,64.2699966430664,135.5605926513672,159.30149841308594,126.33000183105469,545.136962890625
2025-05-20,64.91000366210938,134.37066650390625,159.97007751464844,125.58999633789062,543.2029418945312
2025-05-21,63.86000061035156,131.7908477783203,156.84671020507812,120.58000183105469,534.1209716796875
2025-05-22,64.7699966430664,132.82078552246094,156.9764404296875,122.29000091552734,534.3702392578125
2025-05-23,63.16999816894531,131.2808837890625,155.6392822265625,123.30999755859375,530.7613525390625
2025-05-27,66.0199966430664,135.49058532714844,161.5666961669922,123.38999938964844,541.667724609375
2025-05-28,65.13999938964844,134.80064392089844,163.50257873535156,123.76000213623047,538.5772094726562
2025-05-29,63.95000076293945,139.1803436279297,162.55458068847656,122.31999969482422,540.6508178710938
2025-05-30,66.1500015258789,135.12062072753906,165.17901611328125,131.77999877929688,540.092529296875
2025-06-02,67.9800033569336,137.37046813964844,166.21681213378906,132.0399932861328,543.2327880859375
2025-06-03,71.72000122070312,141.21018981933594,168.78135681152344,133.1699981689453,546.3133544921875
2025-06-04,72.2699966430664,141.91014099121094,167.7435760498047,130.00999450683594,545.9644165039062
2025-06-05,72.51000213623047,139.98028564453125,170.77711486816406,119.91000366210938,543.4122924804688
2025-06-06,74.87999725341797,141.7101593017578,173.65101623535156,127.72000122070312,548.965087890625
2025-06-09,73.4000015258789,142.62010192871094,176.7743682861328,132.05999755859375,549.5533447265625
2025-06-10,72.51000213623047,143.95001220703125,177.10366821289062,132.80999755859375,552.6836547851562
2025-06-11,74.87999725341797,142.8300018310547,176.00601196289062,136.38999938964844,551.1583862304688
2025-06-12,73.83999633789062,145.0,199.43621826171875,135.19000244140625,553.241943359375
2025-06-13,72.5999984741211,141.97000122070312,214.76365661621094,137.39999389648438,547.0809936523438
2025-06-16,76.75,144.69000244140625,210.6523895263672,141.41000366210938,552.3646850585938
2025-06-17,74.94999694824219,144.1199951171875,207.7385711669922,138.1999969482422,547.6591796875
2025-06-18,78.3499984741211,145.47999572753906,210.42286682128906,139.9600067138672,547.5494995117188
2025-06-20,78.5,143.85000610351562,204.73495483398438,137.3000030517578,546.0341796875
2025-06-23,76.3499984741211,144.1699981689453,206.6009979248047,139.9199981689453,551.6567993164062
2025-06-24,82.01000213623047,147.89999389648438,214.8135528564453,143.22999572753906,557.7181396484375
2025-06-25,82.75,154.30999755859375,210.273193359375,142.89999389648438,557.9972534179688
2025-06-26,84.5199966430664,155.02000427246094,212.36874389648438,144.25,562.4136352539062
2025-06-27,83.02999877929688,157.75,209.79421997070312,130.74000549316406,565.2050170898438
2025-06-30,93.62999725341797,157.99000549316406,218.1664276123047,136.32000732421875,568.030029296875
2025-07-01,92.33000183105469,153.3000030517578,218.4957275390625,130.67999267578125,567.77001953125
2025-07-02,97.9800033569336,157.25,229.4923553466797,132.1199951171875,570.2899780273438
2025-07-03,94.4000015258789,159.33999633789062,236.81680297851562,134.36000061035156,575.219970703125
2025-07-07,93.45999908447266,158.24000549316406,231.76751708984375,139.1199951171875,570.6099853515625
2025-07-08,91.2699966430664,160.0,234.00277709960938,139.7100067138672,570.22998046875
2025-07-09,94.54000091552734,162.8800048828125,235.30999755859375,143.1300048828125,573.6099853515625
2025-07-10,98.69999694824219,164.10000610351562,235.0,142.5,575.2899780273438
2025-07-11,98.33999633789062,164.9199981689453,230.55999755859375,142.10000610351562,573.219970703125
2025-07-14,99.95999908447266,164.07000732421875,229.27999877929688,149.14999389648438,574.3499755859375
2025-07-15,99.54000091552734,170.6999969482422,234.9600067138672,148.5800018310547,571.8599853515625
2025-07-16,103.25,171.3699951171875,241.3000030517578,150.91000366210938,573.739990234375
2025-07-17,105.44999694824219,173.0,248.75,153.99000549316406,577.1799926757812
